titulo,valor
O Bem,3516
Palco Iluminado,3503
Não Tão Menos Semelhante / Fada,3502
Valeu Raoni,3501
Coração Leviano,3487
Corpo lúcido C 1995,3480
Vê Se Não Demora (Versão 1),3480
Batuques do Meu Lugar,3472
"Talarico, Ladrão de Mulher",3469
Beijo Sem,3467
Cantei Só Pra Distrair / Cadê Io,3465
Compasso do Amor,3460
Já é (feat. Jorge Aragão),3457
Reza,3454
Maioria Sem Nenhum,3452
"Pretas, Brancas e Morenas (Ao Vivo)",3441
O Canto da Razão,3441
Faixa Amarela / Brincadeira Tem Hora / Cabelo Pixaim,3434
Ciúme De Você,3433
Para Ver As Meninas,3425
Flagrante,3423
Paixão Além Do Querer / Quem Vai Chorar Sou Eu,3423
Vai Lá Vai Lá / Cantei pra Distrair / Cade Iôiô / Mole Que Nem Manteiga / Eu Não Quero Mais / Rosalina,3416
Meu Jeito de Ser,3415
Um Sonho Se Perdeu,3401
"Sem Ataque, Sem Defesa ",3399
O Pai Coruja,3392
Praia De Ramos,3381
A Loba,3380
Meu Modo De Ser,3378
A Amizade,3362
Lua De Ogum,3360
Nova Esperança,3359
Trapaças do Amor (feat. Reinaldo),3348
Codinome Beija,3347
Timidez,3347
Se Tivesse dó,3346
Castelo de Cera,3344
Sua Mãe Vai Me Amar,3344
Mineira,3343
Coisinha Do Pai,3337
Vítimas da Sociedade,3336
Quem Gosta de Mim,3324
Maneco Telecoteco,3323
Estava Perdido Num Mar,3320
"Por Querer, Sem Querer",3317
Tempo Ê,3316
Seja Sambista Também / Canto de Rainha,3316
Tempo de Don Don,3315
Defunto Grampeado,3314
Gratidão,3312
Chega pra Sambar,3298
Sede,3292
Amizade / Lucidez,3292
Melhor Eu Ir,3292
Samba,3284
Maria Rita,3279
Tiê,3276
Comunidade Carente,3272
Patota de Cosme,3272
O Assassinato Do Camarão (Tragedia No Fundo Do Mar),3266
Quem Me Guia,3264
Pout pourri: Coração / Quando o sol nascer,3263
Primeiro Beijo,3263
Jura pra Mim / Volta de Vez pra Mim / Abuso de Poder,3255
Menino Mimado,3252
Papel Principal,3243
Fala,3240
Ainda é tempo pra ser feliz,3240
Se levar Fé / Cardápio de Amor / Sou de Arere,3240
Cigana,3239
Saudades da Guanabara (Ao Vivo),3238
Péssimo Negócio (Ao Vivo),3237
Aceita,3233
Nem de Graça,3230
Meu sorriso,3223
Festa Da Vinda,3222
Zé Do Caroço,3222
Pra Que Dinheiro?,3221
Catatau,3214
Mão Fina (Versão 1),3211
Crianças do Brasil,3207
Condor,3205
Chega Pra Sambar / Castelo De Cera,3204
Mano,3198
Pra Gente Se Amar,3196
Esta Melodia,3195
Sentimento de Posse: Insensatez: O Teu Chamego,3194
Entra No Clima,3190
Coisa de Partideiro / Eu Não Quero Mais,3188
Saudade Inocente,3187
Eu e a dor,3187
Ponto Fraco,3185
Ai Que Saudades Da Amélia,3180
Homenagem Ao Malandro,3180
Merece Respeito,3169
Moro Na Roça,3166
Pecado Capital,3164
Exaltação À Mangueira,3162
Recado,3160
Lugarzinho,3158
Jiló Com Pimenta,3157
Pot Pourri: Facho de Esperança/ Malandro Sou Eu/ Sonhando Eu Sou Feliz,3156
Tudo Está No Seu Lugar,3156
Samba da Antiga,3151
Dia de graça,3151
Tudo Menos Amor,3147
O Que É O Que É,3147
Paixão Verdadeira,3146
É natural (Participação especial de Bruno Cardoso),3142
Tudo Se Transformou,3136
Toca Um Samba Aí,3134
Tia Nastácia,3131
E eu não fui convidado,3130
Se Não Fosse o Samba,3129
Essa Moça Tá Diferente,3128
Baile No Elite,3125
Malandro Rife,3110
Não Valeu,3108
Samba do Irajá (feat. Chico Buarque),3107
Do Jeito Que O Rei Mandou,3105
Sem Essa De Malandro Agulha,3105
Se Você Me Der a Mão,3104
A Reza Do Samba,3100
Nao Quero Mais Saber Dela / So Pra Contrariar,3099
Fui Obrigado a Chorar,3096
Saigon,3091
Se Eu Sorrir Tu Nao Podes Chorar,3090
Ângela (Negra Ângela),3087
Não Fique Assim,3085
Amor Não é Por Aí,3085
"Mariana, parte minha",3080
Lente de Contato,3067
Coisa De Pele,3066
Volta,3060
Nada Mais Importa,3058
Momento Infeliz,3056
Pt saudações,3054
Chico Não Vai Na Corimba,3052
Pout pourri: Velho amor / Pra gente se encontrar de novo,3047
Gamação Danada,3045
Pout pourri: Paraíso / Preciso desse mel,3041
Cuca Maluca,3039
A Luz do Vencedor,3038
Cabide,3033
Iansã / Oyá,3031
Normas Da Casa,3027
Telegrama,3024
Quem Te Viu Quem Te Vê (Musica Incidental: A Banda),3023
Pagode Do Gago,3021
Coisinha Do Pai (Citação) / Firme E Forte / Caciqueando,3019
Bola Dividida,3016
Poesia de Nós Dois,3015
Faltando Um Pedaço (Citação) / Flor De Lis,3014
Diz Que Me Ama,3012
Reflexão,3007
Coisa Da Antiga,3006
A ordem é samba,3005
Pra você acreditar,3004
"Pra Voce, Menina",2992
Opção,2990
Sala De Recepção,2988
Agora Viu Que Me Perdeu e Chora,2987
Pá,2982
Meu Caro Amigo,2975
Sem Segredo / Amor Dos Deuses,2973
Responde,2971
Sedução,2967
É,2966
Vem Pra Mim,2958
Se Eu For Falar de Tristeza,2958
Minhas Madrugadas,2956
Madalena Do Jucú/ Isso É Fundo De Quintal/ Feliz Da Vida,2954
Que Se Chama Amor,2954
A Paisagem,2953
Ai Que Saudade Da Amélia,2948
Baiana Serrana / Serei Teu Ioio / Vem Menina Moça,2947
Travessia,2944
Trem das Onze,2942
Pagode No Serrado,2936
Construção,2936
Cada vida um destino,2934
Pandeiro e Viola,2934
Você Quer Voltar / Prazer da Serrinha,2933
Nervos De Aço,2931
"Amigo do Sol, Amigo da Chuva",2930
Que Situação,2929
Liberdade,2929
Pura Semente,2927
Tem Que Provar Que Merece,2923
Comportamento Geral,2920
Utopia,2919
Cabocla Jurema,2914
Insensato Destino / Sonho Meu / Judia de Mim / A Pureza da Flor / Malandro Sou Eu,2909
Samba Na Cozinha,2906
É Lenha,2900
Isso É Fundo de Quintal,2899
Pedi ao Céu,2893
Sei Lá Mangueira,2890
Marinheiro Só / Cada Macaco no seu Galho (Chô Chuá) / Brincadeira Tem Hora (feat. Xande de Pilares),2890
Lua Cheia,2889
As Forças da Natureza,2888
"Escuta, Cavaquinho!",2883
Um Ser De Luz,2880
Pai,2880
Senhora Tentação (Meu Drama),2878
O Quitandeiro,2875
Declaração de Amor,2875
Tendências,2875
Livre Pra Voar (Quando A Gente Se Encontrar),2871
Na Subida do Morro,2868
Aquele abraco,2868
Saber Viver,2867
Candongueiro,2865
Silêncio No Bixiga,2864
Garoto Maroto,2864
Cobertor de Orelha,2862
Coisa de Criança,2860
Os Alquimistas Estão Chegando Os Alquimistas,2857
"Nunca Foi Sorte, Sempre Foi Deus",2856
Boas Novas no Jardim,2851
Final De Tarde,2849
Aquela Dama,2845
"Quem Te Viu, Quem Te Vê",2844
Quando Te Vi Chorando,2843
Você Não Entende Nada,2843
Ai Que Saudade Do Meu Amor,2839
Pot Pourri: Fogo de Saudade/ Além da Razão,2839
No Pagode do Vavá,2831
Dora,2829
Malandro é Malandro e Mané é Mané,2827
Se Eu Encontrar Com Ela,2823
Carta Musicada,2821
Logo Dou um Jeito,2818
A Batucada dos Nossos Tantãs,2814
Pot Pourri: Cantei Só Pra Distrair/ Cadê Iô Iô,2811
A Batucada Dos Nossos Tantãs/ Samba Pras Moças,2808
Tinha Cachaça No Meio,2808
Dizer Não Pro Adeus,2805
Retrato Cantado De Um Amor/ O Preço Da Traição,2802
Gostoso Veneno,2796
Altas Horas,2791
Espelhos d'água,2789
Carícias,2789
Me Engana Que Eu Gosto,2789
Amor Com Certeza,2782
Maria Não Volta Mais,2774
História Para Ninar Gente Grande,2769
Coisa do Destino,2769
Louco (Ela É Seu Mundo),2761
É Esse Aí Que é o Homem,2760
Identidade / Singelo Menestral,2751
Triste Madrugada / Tristeza,2751
Sem Endereço,2750
Judia De Mim,2743
Dança da Solidão,2742
Vai por Mim,2741
Já Mandei Botar Dendê,2737
Ajoelhou Tem Que Rezar,2732
Favo de Mel,2730
Espelho,2727
Cilada C 1995,2725
Ilha de Maré / Roda Ciranda,2724
Nunca Vi Você Tão Triste,2722
Primeiro Beijo,2716
Amor Agora Não / E Se Fez a Luz,2715
Cadê Meu Amor,2714
O Sonho Não Acabou,2712
Deixa a Vida Me Levar,2711
Pandeiro E Meu Nome,2710
Estrela De Madureira,2709
Lama nas Ruas / Deixa Eu Te Amar,2709
Pagode Da Dona Ivone,2708
Pura Adrenalina,2708
"Oba, Lá Vem Ela",2704
Encontro Marcado,2702
Leva Meu Samba / Atire a Primeira Pedra / Ai Que Saudade de Amélia / Sei Que É Covardia / Pois É / Laranja Madura / Na Cadência do Samba,2701
Amarguras,2701
Só Penso no Lar,2700
Chegamos Ao Fim,2691
O Telefone Tocou Novamente,2690
Mulher Valente,2681
Trem das onze,2671
Quem Ama Não Pisa,2670
Chora de Alegria,2666
O Que Será (A Flor Da Terra),2665
Segunda,2663
Maloca o Flagrante,2663
Pedaco De Ilusão,2662
Madalena Do Jucú,2660
Assobiar Ou Chupar Cana,2658
Dona Esponja,2657
Chove Chuva,2652
Medley: Barracão / Lata D'Água,2650
Vida Bandida,2647
Lama Nas Ruas / O Bem / Andança,2644
A Coisa Mais Linda,2642
É Isso Aí (Isso é Problema Dela),2642
Eu Bebo Sim,2641
Abertura: Casal Sem Vergonha,2635
O X Da Questão,2635
Vê Se Não Demora (Versão 2),2632
Chiclete Com Banana,2631
Tempo De Aprender,2626
Mistérios do Peito,2625
Jogo de Sedução,2625
Vivo Isolado Do Mundo,2621
Samba De Orly,2618
Ô Irene,2615
Sou Eu,2612
Embala Eu,2610
Milagre,2608
Bandeira Da Fé,2608
Menina da Colina,2608
Cheiro de Saudade,2607
Argumento,2606
Moemá Morenou,2605
Amor Pela Metade,2604
P.C.J. (Partido Clementina De Jesus),2600
Pout pourri: Demorô / Sacode / Já é alvorada,2597
Calma Amor,2597
Um Dia,2595
Não Chora Neném,2589
Percepção,2587
Herança Popular (feat. Hamilton de Holanda),2586
Meu Casamento,2585
"Cabô, Meu Pai (Ao Vivo)",2584
Velho Ateu,2583
Laços de Amor,2581
Zé Meningite,2577
A Vitória Demora Mas Vem,2573
Te Amo,2563
Roda,2562
Vou Botar Teu Nome Na Macumba / Posso Até Me Apaixonar,2558
Felicidade,2554
Kid Cavaquinho,2552
Filosofia Do Samba,2552
Anjo Da Velha Guarda,2547
Sabor do teu beijo,2546
Recomeçar,2545
Pranto de Poeta,2545
Bonansa,2544
Falador Passa Mal,2542
Apoteose Ao Samba,2537
A Casa Caiu,2537
Fiquei Amarrado na Sua Blusinha (feat. Otacilio Da Mangueira),2529
Os Direitos do Otário,2529
Minha Fama Ninguém Tira (feat. Oswaldo Luiz),2529
Mulher de Amigo Meu,2528
Decisão,2526
Dona Esponja,2526
"Canta, Canta, Minha Gente",2526
Desacerto,2524
Canto Pra Velha Guarda,2519
Eu Sou Favela,2519
Prova De Amor,2518
Dengo Nego,2515
Se Acaso Você Chegasse,2515
Cara Valente,2514
Sem Compromisso,2514
Rugas,2512
Espelho (Ao Vivo),2510
A Volta da Sorte,2507
Portela Na Avenida / Vou Festejar,2504
Preciso Desse Mel,2504
Batendo A Porta,2504
Tudo Está No Seu Lugar,2502
Sorriu Pra Mim,2500
Mordomia,2498
Cada um no Seu Cada um (feat. Ivan Milanez),2496
Quando Falo de Amor (feat. Alcione),2496
"Caraca, Muleke!",2494
"Nem Lá, Nem Cá",2492
Dava Dois,2492
Coral de Anjos,2491
"Miudinho, Meu Bem, Miudinho",2489
Verde Que Te Quero Rosa,2487
Você abusou,2486
"Maltratar, não é direito / Coração em desalinho (Participação especial de Maria Rita)",2483
Trilha Do Amor,2479
Pout pourri: Defeito de mulher / Preta aloirada / Minha preta,2476
Enredo do meu samba (feat. Jorge Aragão),2474
Tudo Fica Blue,2471
Opinião,2470
Não Sou de Caô,2466
Deixe Estar / Frasco Pequeno (feat. Marquinhos Pqd),2465
Vida Bandida,2463
Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor),2462
Livro Aberto,2460
A Voz do Morro,2457
Feirinha Da Pavuna,2456
Quando Te Encontrei,2455
Tudo Menos Amor,2450
Capoeira mata um,2445
O Ouro e a Madeira,2444
"Força, Fé e Raiz",2441
Batucada Boa,2434
Tão Seu,2434
Preciso Me Encontrar,2427
Novos Ventos,2426
Sinto sua falta,2424
Mulher Brasileira,2421
Pela Hora,2417
Senhora Liberdade (feat. Wilson Moreira),2416
Nas Asas Da Paixão,2415
Debaixo do Meu Chapéu (feat. Arlindo Cruz & Sombrinha),2414
"No Mexe Mexe, no Bole Bole ",2411
De Qualquer Maneira,2407
Brilha Pra Mim,2402
Modesto Abrigo,2399
Dona Ivone Lara: O Enredo do Meu Samba (feat. Arlindo Neto),2399
Minha Rainha,2399
Amigos... Amantes,2398
"É Corpo, É Alma, É Religião ",2397
"Pretas, Brancas e Morenas ",2395
Me Desculpe a Franqueza,2392
Além da Razão,2390
Da Música / O Show Tem Que Continuar (feat. Sombrinha),2389
O Filho da Mãe,2388
Sexta,2386
Casal Sem Vergonha,2381
Caça E Caçador,2376
Tempo perdido,2374
Felicidade Pede Bis,2374
Vai Passar,2374
Sai da Minha Aba (Bicão),2372
Meu Pai é General de Umbanda,2369
Papel Principal,2369
"Nunca Foi Sorte, Sempre Foi Deus ",2368
Me engana que eu gosto / Pura semente (Participação especial de Royce do Cavaco),2367
Só Chora Quem Ama,2366
Canto Maior,2366
Tem Nada Não,2365
Ópio,2362
Não dá (feat. Wilson das Neves),2361
Antonico,2359
Amiga da Minha Mulher / Cilada,2357
Vida de Amante,2357
Candeeiro Da Vovó,2356
Além do meu querer,2354
Chora Viola Chora,2353
Pisa Como Eu Pisei,2351
Berimbau,2349
Boto Meu Povo Na Rua,2346
Casa De Bamba,2345
Garota De Ipanema,2344
Aventureiro / Velocidade Da Luz,2341
Eternamente,2336
É Bem Melhor (Falso Amor),2335
Depois Do Temporal,2334
Mulher Não Manda Em Homem,2333
Virada,2332
Senhora Rezadeira,2327
Casa Grande E Senzala,2327
Alto Lá,2326
Zé Tambozeiro (Ao Vivo) (feat. Xande de Pilares),2326
Delegado Chico Palha,2324
O Império do Divino,2324
A Mil Por Hora,2323
Baile no Elite,2318
Pela Casa Inteira,2317
Samba De Arerê / Zé Do Caroço,2317
De Maré,2316
Samba na Veia,2311
Utopia,2310
Deixa Clarear (feat. Marquinhos Pqd),2310
Enredo do meu Samba / Mel da Boca,2309
Exaltação à Mangueira/ Folhas Secas (Ao Vivo),2307
Gota de Esperança,2303
Eu Sambo Mesmo,2303
Regras do Coração,2298
Quem Usa Antena é Televisão,2298
É Hoje,2297
Amor De Verdade,2297
Sentimento Nu,2289
O Cabrito,2288
Coisa Mais Linda / Meu Cobertor,2285
Maria Madalena da Portela,2284
Jeito Carinhoso,2281
Desesperar Jamais,2279
Desistir Jamais,2278
Mariana Parte Minha,2277
Cicatrizes,2276
Entra No Clima,2273
Pout pourri: Na palma da mão / Canto nacional,2270
Como Nossos Pais,2270
Conselho Amigo,2268
Acender as Velas,2267
Perfume / Intriga da Oposição / Desse Jeito é Ruim pra Mim,2266
O brasil é isso aí,2265
Loucuras De Uma Paixão,2264
Viola De Maçaranduba / Mocotó Com Pimenta / Medley,2263
Na Cara Da Sociedade,2262
Nada pra Fazer,2261
Na veia (Participação especial de Marcelo D2),2261
O Samba Da Minha Terra,2259
Tô a Bangu,2254
Peixeiro Granfino / Ouço uma Voz,2252
Bebete Vãobora,2252
Canudo de Ouro,2251
Roda De Samba,2250
Cenário,2250
Além de Mim,2249
A Tonga da Mironga do Kabuletê,2248
Reinventar / Pra Ver o Sol Brilhar,2246
Moro Na Roça / Recordações De Um Batuqueiro,2240
Sentimento Escondido,2239
Flor de Lis,2239
Malandro Também Chora,2234
Menina Mulher Da Pele Preta,2233
Manda Áudio,2232
Pela Hora,2232
Shortinho Saint,2232
Volta Pra Ela,2229
Gamação Danada / Boca Sem Dente (feat. Almir Guineto),2228
Portela Na Avenida,2225
Vai buscar o meu banjo,2218
Nosso Samba Tá Na Rua,2218
Menina Moça,2218
Que Mulher,2217
Romance Dos Astros,2216
Parte Desse Jogo,2216
Morrendo De Saudade,2214
Pot Pourri: A Flor e o Samba/ Samba da Antiga,2214
Talismã,2213
Tive Razao,2212
A Distância,2209
Bar da Esquina,2208
Encontro Marcado,2208
Reunião de bacanas,2207
Aventureiro,2204
"Por Causa De Você, Menina",2204
Segura Nêga (Cutuca Nêga),2202
Sou do Sereno,2199
Zé da Ralé,2199
Até que enfim,2197
Deixa Clarear,2196
Pra Matar Preconceito,2194
Murmúrio da Cachoeira,2193
Medley: Atire A Primeira Pedra / Volta Por Cima,2193
Parei,2192
Me Leva Junto Com Você,2189
Malas Prontas,2189
Banho de Felicidade,2188
"Sinhá, Sinhá / Gamação / Peixeiro Granfino / Sinhá, Sinhá ",2187
Correr pelo Certo,2187
Sem Compromisso / Deixa a Menina,2187
Ainda Mais,2183
Cilada (feat. Nosso Sentimento),2181
Mineirinho,2179
1800 Colinas (Mil E Oitocentas Colinas),2172
"Tá Delícia, Tá Gostoso",2172
Beijo Geladinho,2171
Caidinho,2169
Energia Surreal,2168
Andei Andei,2167
Tá Escrito (feat. Xande de Pilares),2164
Palco Iluminado,2164
Inquilino Do Universo,2163
Samba Da Minha Terra,2162
Conversa de Botequim,2162
Comida Mineira,2162
É D'Oxum,2160
Roda Ciranda,2158
Ai! Que Saudades Da Amelia / Leva Meu Samba / Atire A Primeira Pedra,2158
É Você,2157
Coisinha do Pai / Vou Festejar,2153
Samba Que Nem Rita Adora,2149
Divã,2149
"Estácio, Holly Estácio (feat. Luiz Melodia)",2148
Madalena,2148
Reza pra Agradecer,2147
Tim Tim Por Tim Tim,2147
Mil Réis,2144
Pra Que Discutir Com Madame,2140
Visgo de Jaca,2139
Remanso,2138
Nos Pagodes da Cidade,2134
Mas Que Disse Que Eu Te Conheço,2132
Cotidiano,2130
Não Posso Viver Sem Ela,2129
A Dona do Primeiro Andar,2129
Seja Mais Você / Te Amo / Pura Emoção / Minha Morada,2126
Teu jeito de sorrir,2121
Prea comeu,2120
É Isso Ai,2116
Não Tem Menos Semelhante,2115
Malandros Maneiros,2111
Caçamba,2106
O Poder da Criação (Ao Vivo),2102
Mangas E Panos,2101
Minha Rainha,2099
Trepa No Coqueiro / Segure Tudo,2098
"Lenda Das Sereias, Rainha Do Mar ",2096
Partido Remendado (O Rato Roeu),2094
Tambor,2093
Saco Cheio,2092
Sentinela,2090
Tá Tudo Mudado,2089
Tempo Perdido,2089
Na Hora da Dura,2088
Aconteceu,2086
Os Amantes,2085
"A Vizinha (Pega ela, Peru)",2082
Corda no Pescoço,2081
Ângela,2079
Evite Meu Amor,2078
Seu Gastão Que Vai Bancar,2075
Fissuras de um Casal,2072
São Longuinho,2070
Atrasadinha,2069
Meu Instinto,2068
Faz Parte do Meu Show / Maria das Mercedes,2067
Bum Bum Paticumbum Prugurundum (feat. Arlindo Neto),2067
"Chora Menina, Chora",2066
Talismã,2065
Mulher Traída,2063
Cicatrizes,2061
Filosofia,2059
Ninguém Merece,2056
18 Quilates,2052
Nó Na Madeira / Citação Musical: É Preciso Lutar,2051
Sorriso de criança,2051
Um sim pra quem te gosta,2049
Saideira,2047
Zé Tambozeiro (Ao Vivo),2043
Menino Deus,2043
Qualquer Lugar,2033
Vi Mamãe Oxum Na Cachoeira,2032
Sonho de Valsa,2031
Voltar a Paz,2030
Amor Não É Brinquedo,2025
Tudo É Festa / Palco Iluminado,2024
Ai Que Saudade do Meu Amor,2022
Toda Minha Verdade,2022
Cidade do Pé Junto,2020
Recado,2017
Cabelo no Pão Careca,2017
Coração Medieval,2017
De Sampa a São Luiz,2015
Malandro J. B.,2015
Rumo Ao Infinito,2015
Samba Quente / Olha o Samba Sinhá / Catinguelê / Quem Não Tem Cabelo / Aí Que Quebra a Rocha,2014
Silêncio No Olhar,2013
Exaustino,2009
Aqueles Morros,2008
"Mané, Rala Peito",2007
Falange do Ere,2007
Corra E Olhe O Céu,2007
Pra Que Brigar,2004
Climatizar,2000
Dispensa Vazia,1998
Dilúvio de Solidão,1996
Agonia da gente,1996
É Aí Que Quebra a Rocha,1994
Escurinha,1993
"Metade paz, metade dor ",1993
Não Deixa o Samba Morrer (Ao Vivo),1992
Não Adianta,1992
São José De Madureira,1989
Gamação,1988
O X do Problema,1988
Azul do Meu Céu,1985
Legítima Defesa,1985
Canto Chorado,1985
Se Não For Amor,1982
Pensamento verde,1980
Brasileirinho,1977
Maravilha,1977
Se Não Fosse O Samba,1976
Casal sem vergonha / SPC / Sem endereço / Já mandei botar dendê (Participação especial de Arlindo Cruz e Sombrinha),1975
Vai Ficar Na Saudade,1974
Quero Ouvir um Bom Samba,1973
Nação,1972
Manera Mané,1972
Cansei de Lutar Comigo,1971
Papagaio (Ao Vivo),1967
Não Quero Saber Mais Dela / Malandro Sou Eu / Sonhando Eu Sou Feliz,1965
"Um É Ruim, O Outro É Pior",1963
O som do tambor,1961
Vai Acontecer,1961
1 Metro e 65,1958
Patricinha de Olho Azul,1958
Vida Da Minha Vida,1957
Santo Errado,1956
E Lá Vou Eu,1955
Compasso do Amor,1955
Ô Queiroz,1955
Tudo É Festa,1952
Porradão,1952
"Vou Festejar! Sou Cacique, Sou Mangueira ",1951
Estamos Ae,1951
Fato Consumado,1950
É de Black,1947
Vazio (Está Faltando Uma Coisa Em Mim),1947
Gosto Que Me Enrosco,1946
Maravilha Te Amar,1946
Dois Minutos a Sós,1946
Samba rock do Molejão,1946
Tem Coca ai na Geladeira,1944
Bença Pai,1943
Quatro de Abril,1942
Nêgo dito,1942
Senhora Rezadeira,1941
Chorando Estrelas,1941
Amor é Assim,1939
Dança da vassoura,1938
Som Brasil,1937
Força da Imaginação,1933
Porta Aberta,1933
Aliança das Marés,1933
Sem Segredo,1930
Xodó de Mãe,1928
Partideiro Indigesto,1927
Meu Sangue E Brasil,1927
Depois do Prazer / Essa Tal Liberdade / Encerramento,1922
Do Fundo Do Nosso Quintal,1922
Jeito Felino,1919
Deixa,1919
Mineira / Samba De Arerê,1918
Luz da Inspiração,1917
Pra ser minha musa,1917
Sapopemba E Maxambomba,1914
