titulo,valor
Ai! Que Saudades De Amélia,1
Samba No Quintal,1
Viradouro,1
Samba De Janeiro,1
Vitoriosa,1
Última Canção,1
Viva La Vida,1
Samba Do Arnesto,1
Vivendo por Viver,1
Samba De Verão,1
Samba De Uma Nota Só,1
Vivo Sonhando / Triste / Meditação,1
Samba Enredo 1989,1
Samba Da Volta,1
1987 Camisa Verde e Branco,1
Voce Abuso,1
Samba Da Garoa,1
Você / Gostava Tanto de Você,1
1989 Camisa Verde e Branco,1
Último Desejo,1
Samba Em Paz / A Voz Do Morro,1
Você Não Entende Nada,1
Viradouro  2007,1
1998 Corinthians O Meu Mundo é Você,1
Viradouro 1997,1
Samba Megamix (12 version),1
Viradouro 2004,1
Viradouro 2005,1
Viradouro 2015,1
"""Quando Eu Morrer Volterei para Buscar Os Instantes Que Não Vivi Junto do Mar"" / Canto de Oxum ",1
2000 Um Voo Para a Liberdade,1
Samba Enredo GRES Imperatriz Leopoldinense 2010,1
Vish,1
Ô Abre Alas,1
Você Não Me Ensinou a Te Esquecer,1
Você Não Me Ensinou A Te Esquecer,1
1993 Camisa Verde e Branco,1
Visceral,1
Samba Enredo 1992,1
Samba Enredo 1991,1
Você abusou,1
Samba de Orfeu,1
Samba de Quinta,1
Sangrando,1
Santas Almas Benditas,1
Santa Felicidade: Uma Festa Italiana na Avenida (Samba Enredo 2013),1
Sanharó,1
Sangue latino,1
A Amizade é Tudo (feat. Thiaguinho),1
Aguere de Iansa,1
Sangrando,1
(They Long to Be) Close to You,1
É Preciso Muito Amor,1
(Sambas Anos 90) No Compasso do Criador / Conto de Fadas / Samba Rock do Molejão / Cheia de Manias,1
Sanduíche,1
"Sandra Rosa Madalena ""A Cigana""",1
Vem zuar,1
Samurai,1
(Medley Sambas) Nunca Mais Te Machucar / Primeiro Amor,1
Sambou...Sambou,1
Santinha,1
Vem Me Satisfazer,1
É Sempre Assim,1
Santo Santo,1
É No Pagode,1
1,1
A Banda,1
Vapor barato,1
Voltei (feat. Mumuzinho),1
Agora é Tudo Meu,1
Vazio (Está Faltando Uma Coisa Em Mim),1
Veja (Margarida),1
Vem,1
Velho Ateu,1
É O Tchan No Havaii / Citação Musical: Hawai 5,1
É Pra Valer,1
Voltei,1
Santo Errado,1
Velho Ditado,1
Santo Antonio Padroeiro,1
SamboJazz,1
93 Million Miles,1
Samba de Roda,1
Samba do Gavião,1
Samba for practise 100bpm,1
Verão no Rosto,1
Verônica,1
Vestibular Pra Solidão,1
"Samba do Samuel / Vem pro Samba Meu Amor / Força Total (feat. Juan, Analimar Ventapane & Martinho Antônio)",1
Samba do Grande Amor,1
É natural (Participação especial de Bruno Cardoso),1
Você É Doida Demais,1
Samba for practise 110bpm,1
Viagem Pitoresca Através do Brasil,1
24K Magic,1
Samba diferente,1
Vibrando Com A Selecao,1
Samba de Verão,1
Vida Boa,1
Você e Eu,1
3 Daqat,1
4,1
9/14 Imperatriz Leopoldinense,1
8 Segundos,1
Ai Que Saudade D'Ocê,1
Volta por Cima / Saudosa Maloca,1
18 Anos de Festival de Inverno (Samba Enredo 2008),1
É Tarde Demais,1
É Tarde Demais,1
"Samba, Festa De Um Povo",1
Samba rock do Molejão,1
Verde e Rosa,1
"Verdes Olhos De Maysa Sobre O Mar, No Caminho_ Maricá",1
É dela que eu gosto,1
Samba for practise 150bpm,1
Samba for practise 140bpm,1
Samba for practise 130bpm,1
1800 Colinas (Mil E Oitocentas Colinas),1
50 Vezes,1
Afina a Viola,1
African Drums,1
Tô te filmando (Sorria),1
Se Eu Encontrar Com Ela,1
samba,1
A Mil Por Hora,1
The Jungle Drums of West Africa,1
The Reason,1
A Mangueira mora em mim,1
porcada DIZ COMO É QUE É....JOGAR NA CASA DO TIMÃO!!!!!!!!!!!!!640x360,1
"Yes, Nós temos Braguinha",1
Sou Gavião,1
Sou Fiel,1
"A Mangueira Traz os Brasis Do Brasil, Mostrando a Formação Do Povo Brasil",1
"Yes, Nós Temos Braguinha ",1
Abrakadabra / O despertar dos mágicos / Rio de lá prá cá / Quando o samba era samba,1
Sou Favela,1
"Thiago Peixoto, nos Braços da Poesia (Samba Enredo 1993)",1
A Mangueira Não Morreu/ Fala Mangueira/ Salve a Mangueira/ Despedida de Mangueira,1
This Love,1
samba duro,1
A boba fui eu,1
03.mc bellot ta ganhando tudo,1
Sorte Grande,1
Sorriso negro,1
03.lugar de peixe,1
Sou O Cara Pra Você,1
Sou O Cara Pra Você,1
Teste De Conhecimento,1
Ter Compaixão,1
A Máquina do Sonho (Samba Enredo 2019),1
Strangelove,1
Stars,1
lhp.vem a tup,1
Tereza da Praia,1
Termina Aqui,1
no tears left to cry,1
Spc,1
Sozinho eu sou problema,1
Sozinho,1
A Voz Do Meu Samba,1
Soul Do Samba,1
Termina aqui,1
Terra Azul,1
03.gaviões enredo de 1995,1
novo,1
Terra de Noel,1
Tesouro de Pirata,1
Yemanjá Rainha do Mar,1
samba enredo 2003,1
Sorriso De Criança,1
Toda Noite / Tchau e Bença / Não Tem Pra Ninguém,1
A Loba,1
A Latinha,1
Yaba,1
A Kind Of Magic,1
Abalou,1
Abandonado,1
À Flor Da Pele,1
Abertura,1
03.rua são jorge lealdade humildade e proceder,1
Xote Universitário,1
Às Vezes Faz Bem Chorar,1
Xote Swingado,1
Soltinha,1
Áfricas: Do Berço Real À Corte Brasileira,1
Tomara,1
Solteiro em Salvador,1
Tortura de Amor,1
03.vai pra cima delas timao,1
Toxicity,1
Todo Azul Do Mar,1
Toda Menina Baiana,1
03.minha vida minha historia,1
Sonhar com rei dá leão,1
Tic Nervoso (Participação Especial Anitta),1
sangue no olho,1
Tic Tic Tac,1
Tico Tico no Fubá,1
Sorria Sorria,1
A Mais Querida,1
Tim Dom Dom,1
Tim Maia,1
Sonhos,1
03.o time do povo chegou,1
Tinha Cachaça No Meio,1
A grande constelação das estrelas negras,1
slow samba,1
Tio Juca,1
A Luz De Tieta,1
Toalha de Mesa / Pedrinha de Cor / Idade de Fazer Bobagem / Marina / Balada Nº 7 / O Neguinho e a Senhorita / Volta por Cima,1
03.pavilhão nove chegou,1
www.aivsoft.com,1
Toda Linda,1
Tentação (Vinheta),1
Tenha Pena De Mim (Ai Meu Deus),1
"Tenha Fé, Pois Amanhã um Lindo Dia Vai Nascer",1
Talking to the Moon,1
Tamanquinho,1
Tamba,1
Tambor,1
Zorra,1
03.R.S.J+Furia jovem,1
São Jorge Guerreiro (Samba do Centenário),1
"Tamborim, Cuíca e Agogô",1
São Clemente 2015,1
"Ziriguidum 2001, um carnaval nas estrelas",1
A Rosa,1
Swingue do Samba,1
Swing de Campo Grande,1
corinthians,1
03.GaviOes do ABC,1
03.Samba Enredo Gaviões da Fiel 2012,1
energia,1
Tchan Na Selva,1
A Praça / As Pastorinhas / Carinhoso,1
energia quinta feira,1
Tamandaré / Rui Barbosa,1
combust¡eis das revoluäes,1
Tchui Tchui,1
Zé Do Caroço,1
Zóio De Lula,1
Só Tinha de Ser Como Você,1
aki tem um bando loko,1
Só Vem!,1
Só Você,1
Só para as Meninas,1
Só por um momento,1
Só Danço Samba,1
A Reza Do Samba,1
03.Gaviões da Fiel  Dale meu Corinthians o meu grande amor,1
Só Alegria / A Banda / A Jardineira,1
Súplica Cearense,1
Ta,1
03.NOVO HIT DOS GAVIOES DA FIEL ISSO É SO PARA LOUCOS,1
"03.Pq Sou maloqueiro, pq sou maloquiro, sou coringão.... vai corinthians!!!",1
Taj Mahal,1
São Paulo Chapadão Da Glória,1
A Raposa e as Uvas,1
03.Quando eu morrer ! CAMISA 12,1
"Tchau, I Have To Go Now",1
Ziriguidum 2001,1
A Namorada Que Sonhei,1
enredo 2007,1
funk,1
gaviões 1995,1
Superman: Theme,1
03.corinthians lalalaoooo,1
Superman Returns,1
gaviões da fiel.mp3,1
Supera,1
Suor no Rosto,1
A Vida É Pedreira,1
Sunday Bloody Sunday (Ao Vivo),1
Tempos Idos,1
Sunday Bloody Sunday,1
A Vida É Pedreira,1
"A Vila Canta o Brasil, Celeiro do Mundo (Água No Feijão Que Chegou Mais Um) / Qui Nem Gilo (feat. Tunico Da Vila & Juju Ferreirah)",1
03.festa na favela,1
Sucessos Jamelão: Ela Disse,1
Sucedeu Assim,1
Tendência / Não Valeu,1
hino do corinthians,1
fast samba,1
Yáyá Massemba,1
Te Amar Sem Medo,1
Surpresa de Amor,1
Sweet Home Alabama,1
enredo 2005,1
Sweet Dreams (Are Made of This),1
Sweet Child O' Mine,1
Ziriguidum,1
Tears in Heaven,1
Suíte do Pescador (Minha Jangada) / Eu Quero É Botar Meu Bloco na Rua,1
03.Samba de Exaltação do Gaviões da Fiel,1
Ze Pereira,1
Teleguiado,1
A Praieira,1
enredo 2006,1
Zazueira,1
A Tomada,1
Tem Nego Bebo Ai / Barril de Chope,1
03.Vem a tup   Nós somos os Gaviões,1
A Palo Seco (feat. Gilvan de Oliveira),1
Yèyé Omin Lodò,1
Tempero De Dona Dada,1
Soletra,1
Xingú,1
"Upa, Neguinho",1
Uma Noite 5 Estrelas,1
Um Lindo Sonho,1
Sem Segredo / Amor dos Deuses,1
Sem Mais Adeus,1
Vázio (Está Faltando uma Coisa Em Mim) / Todo Meino É um Rei,1
Vá Com Deus,1
Um samba no bexiga,1
A Desconhecida,1
A Dança Do Bumbum / Dança Da Cordinha,1
A Dança Da Sensual,1
A Culpa É do Coração,1
Áfricas: Do Berço Real à Corte Brasileira,1
A Cruz Que Carrego,1
Selinho,1
Seleção de Sambas Enredo,1
Uma Prova De Amor,1
Uma Prova De Amor,1
02 Camisa verde,1
Vovó E O Rei Da Saturnália Na Corte Egipciana,1
Uma Simples Carta (Ao Vivo),1
1071224012954543,1
Um Grande Amor Nunca Termina,1
Vê Se Não Demora (Versão 2),1
"Um Dia, um Adeus",1
Sendo Assim,1
Será Que É Amor,1
1 X 1,1
Aconteceu,1
Wave,1
10,1
Serra Dos Meus Sonhos,1
3,1
Seresteiro das Noites,1
Serei sempre tua,1
Só Queria Ser Feliz,1
10 Camisa verde e branco,1
Aconteça o Que Aconteça,1
100 Anos,1
Sentimentos,1
Sentimento,1
Sentimental Demais,1
Senhorita,1
A Fila Anda,1
Senhora Rezadeira,1
Sei Chorar,1
Uma Vida Só (Pare De Tomar A Pílula),1
Uma nora pra cada dia,1
A Casa Caiu,1
Unidos do Viradouro 1992,1
União da Ilha  1991,1
Se Ligaê,1
União da Ilha  2010,1
Vou Tirar Você Desse Lugar,1
União da Ilha 1982,1
União da Ilha 2014,1
União da Ilha 2015,1
União da Ilha do Governador,1
Se Eu Pudesse,1
União da Ilha do Governador 1978,1
Se Eu Largar o Freio,1
Se Eu Largar o Freio,1
União da Ilha do Governador 1994,1
Aerials,1
Se Eu Fosse Você,1
Se Eu For Falar de Tristeza,1
União da Ilha do Governador 1996,1
Uni�o da Ilha do Governador 1996 1218  A Viagem da Pintada Encantada,1
Se Te Hizo Tarde,1
Unidos de Vila Isabel: Singrando Em Mares Bravios... Construindo O ...,1
Segunda feira,1
Se Tivesse dó,1
Segunda Opção (feat. Mart'nália),1
2,1
Uma vida só,1
Vou pra bahia,1
Adeus A Noite,1
01 camisa verde e branco,1
Sebastiana,1
Se...,1
A Criação Do Mundo Na Tradição Nagô,1
A Comunicação (Samba Enredo 2007),1
Se o Caminho é Meu,1
Vou Voltar Pro Rolé,1
Se levar Fé / Cardápio de Amor / Sou de Arere,1
Unidos Da Tijuca,1
Se Você Jurar,1
Adeus Maria Fulô,1
Unidos da Tijuca 2010,1
Unidos da Tijuca 2015,1
"Adeus, Bye Bye",1
1,1
09 Gritos de arquibancada e incentivo ao Corinthians Gavioes da Fiel Samba,1
9,1
Água na Boca / Caciqueando,1
Trevas! Luz! A Explosão do Universo,1
Xica Da Silva,1
Tribotchan,1
Sintoma De Amor,1
Sinto sua falta,1
03.CadE voce cade,1
Xereta / Superfreak (Sample),1
Singrando os Mares Bravios,1
4,1
5,1
Xango,1
Acalanto,1
03.Balança a Bandeira Gaviões da FieL,1
Trilha do Amor (feat. Caetano Veloso),1
Triste,1
A Grande Família,1
Sinal Fechado,1
Sinais de Fogo,1
Triste Madrugada,1
03.é nois q tah,1
Água de Beber,1
03.A NONA É O PODER,1
Trem das Onze / Tristeza / Bom Dia,1
Solano Trindade / o Moleque do Recife,1
03.é a nona mané,1
Trabalhadores do Brasil,1
03.Fiel Cantando Contra Os bixas,1
Sobrenome,1
Tradiçao 2001 814,1
Soberana,1
03.Corinthians 5 x 0 São Paulo,1
Tradição 1994,1
So No Apito,1
Trajetória,1
So Clemente 2004 14/14,1
A Incrivel Bateria,1
Abre a Porta / Boiada de 31,1
"03.Camisa 12 , Corinthians vs. san7os",1
Travessia,1
Traviesa,1
A Humanidade,1
Trem Das Onze,1
A Grande Família,1
A Gente Tem Tudo a Ver,1
9,1
Sexy Yemanjá,1
Sexta,1
Tuiuti,1
Turma do Funil,1
Turma do Funil / Sacarrolha,1
Wind of Change (with Morten Harket),1
A Gente Se Liga,1
Who Can It Be Now?,1
Tá Escrito (feat. Xande de Pilares),1
Seu Rio Meu Mar,1
Tá Gostando Mais Ou Menos,1
É Bom Demais,1
White Noise,1
When I'm Gone,1
When I Was Your Man,1
03.#42anosgavioesdafiel,1
Tá Que Tá,1
03 Camisa verde 1977,1
Tá Tirando Onda,1
Seu Amor Ainda É Tudo,1
A Gente Se Prometeu,1
Tudo É Festa / Palco Iluminado,1
Tristeza pé no chão (feat. Thiaguinho),1
Tudo no Sigilo (Vytinho NG e Bianca),1
Trocando em miúdos,1
Tronco do Ipê,1
Silêncio no Bexiga,1
06 Camisa Verde e Branco 1979,1
Tropicana (Morena Tropicana),1
Três Lados (Ao Vivo),1
"Acelera, Tijuca!",1
Tu Quer,1
Tuck Tuck,1
Tudo Ao Contrário,1
Tudo Diferente,1
7,1
É Bem Melhor (Falso Amor),1
Tudo Está No Seu Lugar,1
Tudo Menos Amor,1
07 Camisa verde,1
With Arms Wide Open,1
Tudo Passará,1
8,1
Ta Hi / Marcha do Remador,1
Batel Conta a Sua História (Samba Enredo 2011),1
Salve a Mocidade,1
Imunização Racional (Que Beleza),1
Isto Aqui o Que É?,1
Isto Aqui o Que é?,1
Isto É Samba,1
It Ain't Over 'Til It's Over,1
It Will Rain,1
Cheguei (feat. Ludmilla),1
Cheguei,1
Iv Séculos de Modas e Costumes // Yá Yá do Cais Dourado / Glórias Gaúchas,1
JOGAI POR NÓS CORINGÃO,1
Jamburana,1
Chega de Demanda (A Mangueira é Rainha),1
Jeito Sexy,1
Jibóia,1
Joga A Chave,1
Jogo de Caipira,1
Isto Aqui o Que É,1
Isto Aqui O Que É (Silver Sandal),1
Cheguei A Conclusão,1
Insolação Do Coração,1
Inconformado,1
Indio Quer Apito (Dennis DJ feat. MC Don Juan),1
"Chico Mendes, O Arauto Da Natureza",1
Chico Buarque da Mangueira,1
Influência do Jazz,1
Insensatez,1
Instigante,1
Isso É Fundo De Quintal,1
Intriga,1
Intro,1
Chica Chica Boom Chic,1
Cheia de Charme,1
Iris,1
Isso Que é Vida,1
Jogo de Sedução,1
Jorge Maravilha,1
Chega De Saudade,1
Caçamba,1
"Kizomba, Festa da Raça ",1
"Kizomba, festa da raça",1
Centenário De Paixão,1
La Belle de Jour,1
Celebrar,1
Lanterna Dos Afogados,1
Largado As Traças,1
Charlie Brown,1
Last Kiss,1
Latch,1
Laços do Desamor,1
Le Bolívia,1
Caymmi Mostra ao Mundo o que a Bahia e a Mangueira Têm,1
Leilão Dos Escravos,1
Cenários,1
Kiss from a Rose,1
Journey to Rio 2 (Batucada),1
Jura Com Lágrimas,1
João E Maria,1
João Ninguém,1
Chega De Saudade,1
Juliana,1
Jura,1
Jura,1
Jurar Com Lágrimas,1
King Size,1
Just Give Me a Reason (feat. Nate Ruess),1
Just the Way You Are,1
Juventude Transviada,1
Já Fui de Você,1
Kenny G,1
Kid Cavaquinho,1
In The Beginning,1
Chop Suey!,1
Gritos de Torcida,1
Chopp garotinho,1
Hino do Carnaval Brasileiro / Pirata da Perna de Pau / Marcha do Remador,1
Hino do Corinthians,1
Coincidência,1
Hino do Corinthians (Campeão dos Campeões),1
Hino do Corinthians Instrumental / A Subida,1
História Da Liberdade Do Brasil,1
Codinome Beija,1
Coco Peneruê,1
Clube da Esquina II,1
Hoje Quem Paga Sou Eu,1
Clima Quente,1
Hoje eu decidi,1
Homem Com H,1
Homem Perfeito,1
Homenagem a Portinari,1
Hino da Velha Guarda da Portela,1
Coisa Boa  Pra Sempre,1
Hino Rubro Negro,1
Heaven,1
Groovy Samba,1
Colorir Papel,1
Colombina,1
Happy Song (Tonite),1
Have You Ever Really Loved A Woman?,1
Colo de Menina,1
Coisinha do Pai/Vou Festejar,1
Hino Do Flamengo,1
Coisas da Portela,1
Coisa da pele,1
Hey Joe,1
Coisa De Pele,1
Coisa De Pele,1
"Hey, Mundo!",1
Horas Iguais,1
Horário de Verão,1
Hotel California,1
Imperatriz Leopoldinense 1991,1
"Chuê, Chuá... As Águas Vão Rolar!",1
"Chuê, Chuá... As aguas vao rolar",1
Imagens Poéticas De Jorge Lima,1
"Chuva, Suor E Cerveja",1
Chuva,1
Imperatriz 2004 514,1
Imperatriz Leopoldinense 2015,1
Ijexa (Filhos De Gandhi),1
Chorando e Cantando,1
Chora Viola,1
Chora Coração,1
Impossível Acreditar Que Perdi Você,1
Império Serrano 2009,1
Império Tocou Reunir / Não Me Perguntes,1
Ilu Ayê,1
Igual a Você,1
How Deep Is Your Love (2007 Remastered Saturday Night Fever LP Version),1
"Circo, Palco das Ilusões (Samba Enredo 1990)",1
Clara (feat. Beth Carvalho),1
Ciúme de Você,1
I Don't Want to Miss a Thing,1
Circulou,1
I Miss Her,1
I Shoulda Loved Ya,1
Cilada (feat. Nosso Sentimento),1
If I Knew,1
Cidade do Pé Junto,1
I'm Yours,1
Iansã / Oyá,1
Chô Chuá (Cada Macaco no Seu Galho),1
Chão de Giz,1
Identidade / Singelo Menestral,1
Catarina de Médicis na corte dos tupinambôs e tabajeres,1
Castigo,1
Casal Sem Vergonha,1
Casal Do Ano (Plutão),1
Mangueira Minha Querida Madrinha,1
Mangueira Minha Querida Madrinha (Tengo Tengo),1
Mangueira Minha Querida Madrinha (Tengo Tengo) / Festa Para Um Rei Negro (Samba Reizado) (Pega No Ganzê),1
Mangueira Não / Saudosa Mangueira / Lá Em Mangueira / Praça Onze,1
Canteiros,1
Mangueira Vibration Beat,1
Mangueira é mãe,1
Manha de Carnaval,1
Manhã de Carnaval,1
"Manoa Manaus Amazonia Terra Santa Que Alimenta o Corpo, Equilibra a Alma",1
Manto da Caridade / Moça Formosa,1
Manuela,1
Mané João,1
Mar De Rosas (I Never Promised You A) (Rose Garden),1
Maracangalha,1
Mangueira De Todas As Gerações (feat. Alcione),1
Mangueira Chegou,1
Mangueira 2015,1
Maneco Telecoteco,1
Canto De Xangô,1
Mamolengo,1
Mamãe Oxum,1
Mancada,1
Canto Ao Pescador / Doce Obsessão / Auê,1
Mandingo,1
Maneiras (Ao Vivo),1
Mangueira 2009,1
Mangueira 1986,1
Mangueira 1994,1
Mangueira 2002,1
Mangueira 2003,1
Mangueira 2005 6/14,1
Mangueira 2008,1
Maracatus,1
Maravilha,1
Maravilha te Amar,1
Me Dê Motivo,1
Me Beija,1
Me Deixa em Paz,1
Me Desculpe a Franqueza,1
Camisa Verde e Branco 1974,1
Me Dá um Dinheiro Aí (Dennis DJ feat. Mc Marvin),1
Me Dá um Dinheiro Aí / Apareceu a Margarida,1
Me Leva,1
Me Abraça,1
Me Leve (Cantiga Para Não Morrer)[Ao Vivo],1
Camisa Verde e Branco 1968,1
Camisa Verde e Branco 1954,1
Me Socorre Aê,1
Me dá um dinheiro aí,1
Me engana que eu gosto / Pura semente (Participação especial de Royce do Cavaco),1
Camisa Verde e Branco 1975,1
Maçã do Rosto,1
Marcha das Flores,1
Maria da Vila Matilde,1
Marcha do Remador (Se a Canoa Não Virar),1
Marcha do Tira Roupa,1
Margarida Perfumada (Ao Vivo),1
Maria,1
Maria Sapatão/ Cabeleira do Zezé/ Nós os Carecas,1
Maria caipirinha?,1
Maria da Vila Matilde,1
Matriz Ou Filial,1
Marivaldos Song (Ilê Aiyê Stile),1
Candeeiro Da Vovó,1
Candaces,1
Cancun,1
Mas Quem Disse Que Eu Te Esqueço / Acreditar / Sorriso Negro,1
Camisa Verde e Branco 1997,1
Malandro Rife,1
Malandro Não Vacila,1
Canto Pro Mar,1
Lirirrixa,1
Linda Guanabara,1
Linda Juventude,1
Linda Morena / Linda Lourinha,1
Linguagem do morro,1
Linha de Umbanda,1
Linha do Equador,1
Livre pra Sonhar,1
Like a Stone,1
Logo Mais / Citação: Rap,1
Carona do Amor,1
Losing My Religion,1
Louco,1
Loucos da Corte,1
Lourinha Bombril,1
Lilás,1
Licuri e o Dendê,1
"Carnaval de Ilusões / Gbalá, Viagem Ao Templo da Criação",1
Leva Meu Samba (Mensageiro),1
Casa do Seu Zé,1
Casa Amarela / Madrugada Linda,1
Cartório,1
Lendas e Superstições (Samba Enredo 1994),1
Lenha,1
Leva Eu,1
Levada Desse Tantã (Ao Vivo),1
"Liberdade, Liberdade, Abre as Asas sobre Nós",1
Levada Louca,1
Carta Branca,1
Leviana,1
Liar,1
Liberdade,1
Liberdade! Liberdade! Abra as Asas Sobre Nós,1
Love Generation,1
Love Of My Life,1
Mal Acostumado (Ao Vivo),1
Maionese (Mayonesa),1
Caprichosos de Pilares 2001 1214,1
Caprichosos de Pilares,1
Mad,1
Capoeira mata um,1
Madureira Chorou,1
Magia Africana No Brasil e Seus Mistérios,1
Maior É Deus,1
Caprichosos de Pilares 2005 11/14,1
Maioria Sem Nenhum,1
Canudo de Ouro,1
Mais Do Que Preciso,1
Mais uma Vez (Nós Dois),1
"Mais vale um jegue que me carregue, que um camelo que me derrube lá no Ceará",1
Canto de Ossanha,1
Caprichosos de Pilares 2004 13/14,1
Machado de Assis,1
Carnaval,1
Caranguejo (Cata Caranguejo),1
Lua De Ogum,1
Lua de Ogum,1
Lua e flor,1
Lucky,1
Carlos Gomes,1
Lugar Ao Sol,1
"Caraca, Muleke!",1
"Macapaba: equinócio solar, viagens fantásticas ao meio do mundo",1
Luz Neon,1
Luz do Desejo,1
Cara Valente,1
Lá Em Mangueira,1
Lá Vem Mangueira,1
Cara Bacana,1
Groooovy Samba Batucada,1
Com Quem Será,1
Salve A Mangueira (A Mangueira Não Pode Parar),1
Dor De Amor,1
"Em Dezembro de 81 (feat. MC Koringa, Leo Jaime & Dado Dolabella)",1
Em Um Outdoor,1
Emoriô,1
Encaixa,1
Encanteria,1
Enchente,1
Encontro,1
Energia Surreal,1
Enquanto Houver Sol,1
Enredo de 1994,1
Enredo de 1995,1
Enredo de 1996,1
Enredo de 1998,1
Enredo de 2001,1
Enredo de 2004,1
Ela É do Tipo (feat. Drake),1
Ela É a Minha Cara,1
Ela disse,1
Dê um Grito Aí,1
"Dos Barões do Café a Sarney, Onde Foi Que Eu Errei?",1
Down Under,1
Dança Da Cordinha,1
Drumming In Africa,1
Drums of Kenya,1
Dá Pra Saber,1
E Fogo,1
Ela Une Todas As Coisas,1
Danca do Bole Bole / Eu e Você Sempre,1
E Todo Menino É um Rei (2017),1
Danca Da Maozinha,1
Easy,1
Edredom,1
Ela Só Quer Samba,1
Enredo do meu samba (feat. Jorge Aragão),1
Epic,1
Epitáfio Corinthiano,1
Estácio Holly Estácio,1
Estou apaixonado,1
Estranho Amor,1
Estranhou o Quê?,1
Estrela Da Paz,1
Estrela De Madureira,1
Estrela da Madureira,1
Estácio de Sá 1987,1
Estação Primeira de Mangueira,1
Etalon,1
Etelvina Minha Nega,1
Eu E As Flores,1
Criação Do Mundo Na Tradição Nagô,1
Eu Nao Sou Lixo,1
Eu Nunca Mais Vou Te Esquecer,1
Estonteante / Preliminares,1
Estava Perdido Num Mar,1
Escasseia,1
Essa Gente Brasileira,1
Escurinha,1
Esnoba,1
Espanhola,1
Cântico À Natureza,1
Esperanças Perdidas,1
Esquadros,1
Cálice,1
"Estamos de Volta, a Batel Não Morreu (Samba Enredo 2004)",1
Essa Gente de Mangueira / Tem Capoeira,1
Essa Mania,1
Essa Moca Ta Diferente,1
Esta Melodia,1
Esta Noite Eu Queria Que o Mundo Acabasse,1
Curto Circuito / Fala / Te Amo,1
Dormi no Molhado,1
Donzela,1
Grito De Alerta,1
Dono Desse Amor,1
Desliga Você,1
Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor),1
Deslizes,1
Despedida,1
Deu a Louca (Com Rap) (feat. Mc Guimê),1
Deus Lhe Pague,1
Deus É Brasileiro,1
Deusa Do Ebano E Ouro,1
Deusa do Amor,1
Deusa do Amor,1
Devolva,1
Devolvi (feat. Núbia Lafayette),1
Dez A Zero,1
"Dez, Nota Dez",1
Dia Branco (Ao Vivo),1
Design,1
Desencontro,1
Desencana,1
Dentro Do Carro (Hoje Vai Ter),1
Deixa (Ao Vivo),1
Debaixo do Cobertor,1
Deixa Se Envolver,1
Deixa eu te amar,1
Delegado Chico Palha,1
Dengo Nego,1
Depois,1
Descobridor Dos Sete Mares,1
Depois do Mal Feito Chorar Não É Proveito,1
Depois do Prazer,1
Depois do Prazer (feat. Alcione),1
Desafinado,1
Desarrumar,1
Desce Pra Mim,1
Dia Dos Namorados / Me Abraça Me Beija,1
Dia X,1
"Diga Lá, Coração / Música Incidental: ""Espere Por Mim, Morena"" ",1
Dança de Oiá,1
"Das Águas Do Velho Chico, Nasce Um Rio de Esperança",1
Dolores E Suas Desilusões,1
Domingando,1
Don De Fluir,1
Don't Speak,1
Dança do Vampiro,1
Dança da Vassoura,1
De Alegria Pulei de Alegria Cantei / Teatro Brasileiro,1
Dona,1
Dona Da Minha Cabeça,1
Dona Dos Meus Sonhos,1
Dona Maria,1
"Dona Neuma ""A Rosa""",1
Dona Zica e Dona Neuma,1
"Doce, Doce Amor",1
Doce Obsessão,1
"Dique, um Mar de Amor",1
Djembe Drums Of Ghana,1
Disney: Mundo dos Sonhos (Samba Enredo 1999),1
Disque Tchan (Alo E Tchan),1
Dividido,1
Divina Dama,1
De Que Vale Ter Tudo Na Vida,1
Diz Pra Mim,1
"Do Esforço Físico e Mental, a Profissão Faz o Carnaval (Samba Enredo 2010)",1
"De Bar Em Bar, Didi, Um Poeta ",1
Do Fundo Do Nosso Quintal,1
"De Coração Imperatriz : Rainha De Ramos / Martin Cereré / Teu Cabelo Não Nega (Só Dá Lá Lá) / O Que Que A Bahia Tem / Conta Outra, Que Essa Foi Boa / Liberdade! Liberdade! Abra As Asas Sobre Nós / Terra Brasilis O Que Se Plantou...",1
De Cara Pro Gol,1
Do Leme ao Pontal / O Descobridor dos Sete Mares,1
De Bobeira,1
"Do Teffé ao Felix: Nosso Porto Hoje, Ontem e Sempre (Samba Enredo 2014)",1
Eu Não Quero Mais,1
Criador e Criatura,1
Eu Não Sou Brinquedo,1
Eu Não Sou Cachorro Não / Quireria,1
Folhas Mortas,1
Folhas secas,1
"Folia, Amor e Fantasia",1
Forte Leão de Judá,1
Coqueiro de Itapoã,1
Franciscos do Brasil (Samba Enredo 2015),1
Frasco Pequeno,1
Frisson,1
Fui,1
"Funk   Corinthiano Não Nasce, Corinthiano É Concebido",1
Funk RSJ,1
Conversa De Malandro,1
Conversa De Botequim,1
Contatinho (feat. Luan Santana),1
Conga E Bongo,1
Folha morta,1
Folha Morta,1
Foi um Rio Que Passou Em Minha Vida,1
Flamengo Maravilhoso/Cidade Maravilhoso,1
Filhos da Mata,1
Filhos de Gandhi,1
Fim De Semana,1
Fio Maravilha,1
Fio maravilha,1
Fissura,1
Flamengol!,1
Corazón,1
Flor Do Reggae,1
Flor Dos Tempos,1
Flores (Sonho Epico),1
