titulo,valor
Ioiô (feat. Ivete Sangalo),1425
Oyá / Tô a Bangu,1424
Logo Dou um Jeito,1424
Namorado,1422
Samba De Arerê,1419
Megastar,1416
Voyeur (Ao Vivo),1416
Batucada Boa,1414
Estonteante,1408
Questão Familiar,1407
Intriga da Oposição,1407
Verdade,1406
Vou Voltar Pro Rolé,1406
Agora Ce Quer,1405
A Carta,1397
Vem Ficar Comigo,1395
Medley: Cobaia / Infarto / Notificação Preferida,1394
Fernando de Noronha,1393
Nada supera a gente,1389
Som da Verdade,1389
A Gente Faz a Festa,1388
Depois do Prazer / Essa Tal Liberdade (Ao Vivo),1388
Tem Tudo a Ver,1386
Me Socorre Aê,1385
Deixa Alagar,1385
Não Foi A Toa,1384
Minha Vida sem você,1381
"Tô Dentro, Tô Fora",1380
"Amante, Amor, Amiga ",1375
Atuação,1375
Flashback,1373
Não Sou Mais Disso,1373
Aurora Boreal (feat. Rael),1372
Me Perdoa,1372
Só Depois,1372
Tô Com Saudade / Alô / Dividido,1370
Chega de Sofrer,1369
Jogo Sedução,1366
Meu Jeito de Ser,1366
Defeito Meu,1364
Não Quero Dinheiro,1363
Maravilha Te Amar,1363
Pura Adrenalina / Tá Louco Hein (Ao Vivo),1362
Voyeur,1359
Refém do Coração / Meu Querubim,1357
A Gente Pega Fogo,1353
Dança da vassoura,1349
Boa Noite,1346
Você é de Deus (Participação especial Suel),1344
Eu Nunca Amei,1344
"Samba de Roda da Bahia / Hoje Eu Vou Pagodear / Vai Lá, Vai Lá / Não Tá Nem Aí (Ao Vivo)",1340
Pequenos Detalhes,1339
Beijo Geladinho,1337
Jeito Felino,1337
Esqueci de Te Esquecer,1336
Até Conhecer Você,1334
Já Tô,1333
Eu te homenageava,1333
4 da Manhã,1332
Deixa Ela Desfilar (feat. Brother Charlie),1331
Antes De Dizer Adeus,1331
Pronto pra Rodopiar,1329
"Saigon / Na Rua, na Chuva, na Fazenda / Oceano / Encontro das Águas ",1321
Valeu Esperar,1314
Será Que Amor,1312
Dona dos Meus Sonhos / Já Virou Rotina,1310
Mulheres,1309
Refém (Ao Vivo),1308
Acredito No Amor,1308
Toda Noite / Tchau e Bença / Não Tem Pra Ninguém,1308
O Amor Chegou,1307
Chocolate,1306
O Som do Tambor,1304
Fissuras de um Casal,1304
Sacode,1303
Design,1302
Mande Um Sinal,1296
Quero Mais (feat. Mumuzinho),1295
Será que é amor,1292
Cara De Pau,1292
Sai da Minha Aba (Bicão),1291
Sim ou Não,1291
Quem Será,1289
Baratinar,1289
Dependente,1288
Beijo Doce: Maçã do Amor: Sabor Morango,1288
Quinto Andar,1286
Ninguém É Dono De Ninguém,1286
Quem Dera,1285
Você Me Vira A Cabeça (Me Tira Do Sério),1285
Preciso Desse Mel,1285
Desliga e Vem / Eu Me Apaixonei pela Pessoa Errada (Ao Vivo),1283
Só de olhar,1283
Nossos Planos,1281
Dentro de um pandeiro,1280
Sonhos e Planos,1279
Camarão Que Dorme a Onda Leva,1278
Eu Ando Mentindo Demais,1275
Reinventar / Ligando os Fatos,1274
Minha Razão,1274
Bipolar,1272
Pouco a Pouco / 50 Vezes,1271
Pode Procurar,1269
Vício,1268
Empoeirado Violão (feat. Ivete Sangalo),1263
Na nossa sala,1262
Hora de Voltar,1262
Hawaii,1262
A Lua e Eu,1259
Vê Se Eu Estou Na Esquina,1256
Fazer Amor,1254
Quando a Chuva Passar,1252
Alma Gêmea / Dom De Sonhar,1252
Casa Comigo,1250
Hoje Vou Pagodear: Bate Tan Tan,1249
Já Tentei / Mundo dos Sonhos,1249
"Caraca, Muleke! ",1248
Vamo Aposta,1247
Tenho Medo (Ao Vivo),1247
Zé do Caroço,1247
Te Dar Amor,1247
Cancún,1243
Me Apaixonei Pela Pessoa Errada,1242
Retrô,1242
Câmera Escondida,1241
Maravilha,1241
Êta Amor (feat. Xande),1240
Proposta,1240
Suas Mentiras,1238
Identidade / Singelo Menestral,1237
Moletom,1235
Bye Bye,1235
Instigante / Ponto Fraco / Cobertor de Orelha (Ao Vivo),1234
Mina Do Condomínio,1232
Fissura,1229
Acredito No Amor,1227
Vai Vadiar,1225
Motel,1223
Tô na Boa,1223
Deixa de Onda,1220
Maça Do Amor,1217
Pensa,1217
Dona do Meu Camarim,1213
Quem Vive de Amor Não Morre,1213
Sogra,1211
"Eu, Você e Mais Ninguém ",1211
Beijo Doce / Para de Pirraça,1209
Em turnê,1208
Mal Acostumada,1208
Supra Sumo Do Amor,1206
Só Felicidade,1205
Tudo Ao Contrário,1204
Demoro,1201
Lugar Lindo (feat. Ferrugem),1196
Dengo Nego,1195
Não Deixe O Samba Morrer,1195
Nada Vai Separar (Never Go Away),1194
Apaixonado Pela Sua Amiga,1193
Quem,1192
Medley: Pra Você Acreditar / Eu Juro / É Natural / Até Que Enfim,1190
Vem Buscar O Que É Teu,1189
Amor E Amizade,1187
Traição,1186
Pra Não Doer,1182
Motel,1182
Dez A Zero,1180
Libera Ela,1176
Papo furado,1176
Sinais,1173
Já é,1170
É Bom Demais / Outdoor,1167
Nosso Grito,1164
Ladrão de Coração,1164
Inconsequente,1164
Meu Sorriso,1164
Me Belisca / Santo Forte,1159
Viver Por Ela,1157
Nunca Mais,1156
Ai Meu Deus,1154
Conselho,1152
Cheguei (feat. Ludmilla),1152
Erro Meu,1146
Teu Abrigo,1143
Ciúme de Você,1142
Não Deixe o Samba Morrer / Retalhos de Cetin / Trem das Onze,1142
Só Penso No Lar,1141
Maluquices,1140
Eu e a Cama,1138
Seja o que Deus quiser,1136
Na alegria ou na tristeza,1135
Caixa Postal,1134
Paixão Verdadeira,1133
Pra Minha Mina,1130
Problema Emocional,1129
Amei,1129
História de Cinema,1126
Carnaval,1126
Temporal,1123
Amor a Três,1123
Faz uma loucura por mim,1122
É no Pagode / Já Que Tá Gostoso Deixa,1121
Vai Buscar Sua Felicidade,1121
Escondidinho,1121
Só Pro Meu Prazer,1121
Robin Hood Da Paixão,1119
Sacanagenzinha (Ao Vivo),1119
Alimenta Meu Sonho / Natural / Quando Você Me Beija,1117
Visita,1114
Maravilha,1113
Abrigo,1109
Pout pourri: Pedaços / Sentimento nú,1107
Zé Meningite,1106
Foi Inevitável,1105
A Cidade Mais Incrível De Morar,1105
Chora Danada,1101
Oi Amor,1100
A Gente Combina,1100
Velocidade da Luz / Temporal / Juventude,1096
Confia em Mim,1096
Lero Lero,1095
Lua de Mel / Brigas por Nada / 1 Metro e 65,1094
Meu Casamento,1093
Eu e Ela,1092
Novos Tempos / Primeira Estrela / Só Me Dá Prazer,1090
Trilha do Amor,1090
Deus Me Livre,1089
Quando a Gira Girou / Alma Boêmia / Bagaço da Laranja / Coração em Desalinho / Minha Fé / Ô Irene / Dona Fia,1089
Não Vale Nada,1089
Coração Radiante,1085
Prepare o Seu Coração / Disparada,1083
Acende o Celular,1082
Beijo Doce,1082
Estonteante,1079
Homem Perfeito,1076
Retrato Cantado de um Amor,1075
Duas Passagens,1075
O Amor Não Tem Culpa / Eu Nunca Amei Assim,1072
Ousadia & Alegria (feat. Neymar),1072
Chega de Sofrer / Em Cada Esquina / Luz / Código do Amor / Supra Sumo de Amor / Agora Viu Que Perdeu e Chora / Pra Te Conquistar / Amor Oriental,1070
Segura Onda,1069
Em Suas Mãos,1068
Batuque do Meu Samba / Parei na Quebrada,1068
Fã Do Amor Da Gente,1067
Curtir a Vida,1065
Faz Isso Não,1064
Utopia,1064
Uma Noite 5 Estrelas,1063
Um casal,1059
De Corpo e Alma,1058
Pôr do sol na praia,1057
Sem Você,1057
Zé do Caroço,1056
Amar Você,1054
Samba rock do Molejão,1053
Coladinho,1051
Retrato Cantado de Amor / Meiguice Descarada / Brilho no Olhar / Pra Ser Minha Musa,1051
Levada Louca,1049
Tudo ou Nada,1048
Questionário,1048
Insensato Destino,1045
Inconsequente,1044
Vá com Deus (Participação especial de Tá Na Mente),1044
Um só sentimento,1043
Tu Mandas no Meu Coração,1043
Me Assume ou Me Esquece,1042
Refém,1041
Telegrama / Pela Vida Inteira / Brincar com Fogo (feat. Leandro Lehart & Picolé),1041
Engraçadinha / Inigualável Paixão,1041
Estonteante / Preliminares,1039
Ela Une Todas as Coisas / Do Jeito Que For,1039
Vrau,1038
Sorriso Aberto,1037
Por Que,1036
É mentira (Participação especial de Sorriso Maroto),1035
Vou Botar Teu Nome Na Macumba / Quem É Ela?,1035
Feito Pra Durar,1035
Bons Momentos,1032
Sinto Sua Falta,1032
Com Você Tô Completo,1030
King Size,1029
Gostosinha,1028
Alucinado,1026
De Bobeira,1026
Vamos Decolar,1025
Feito a Luz do Alvorecer,1024
Ela (Ao Vivo),1021
Fricote,1021
Intimidade,1018
Sonhos e Planos,1018
Nuvem,1017
Já Fui de Você,1017
Miopia Ocular,1014
Adeus,1014
Uma História Assim,1011
Só Depois / Deixa Alagar / A Gente Já Não Rola,1010
Agora Perdeu,1010
Lama nas Ruas / Deixa Eu Te Amar,1010
Pout pourri: Velho amor / Pra gente se encontrar de novo,1010
Um Lindo Sentimento,1009
Barreira Que Anda,1007
Decisão,1007
Infância,1005
Pelo amor de Deus,1003
Cenário de novela,1002
Moleque Atrevido,1001
Não Dá Mais Sem Você,1000
Questão Familiar,999
Pega Esse Orgulho,999
Ficando Louco,997
Se Entrega,996
Adivinha / Sorria,993
Vinhos E Lingeries,993
Pensa Bem / Falando Com os Astros,992
Surreal (feat. Só Pra Contrariar),992
Quero Sentir De Novo / Oposto Do Meu Ser,992
Fica / Fala,992
Águas Passadas,991
Luz na Escuridão,991
Estrela Maior,990
Deixa Eu Te Fazer Feliz,988
Toda A Hora,985
Sincera Comigo / Eu Te Uso e Sumo,985
Vinhos E Lingeries,984
Brincadeira de criança,982
12 Horas (Ao Vivo) (feat. Marília Mendonça),982
Dom de Sonhar,981
Eu e você sempre,980
"Malandro É Malandro, Mané É Mané",980
Cabeça Dura,980
Ainda E Cedo Pra Dizer Bye Bye,980
Louca Paixão / Coração Feito Menino / Dona da Minha Sina,977
Sem Vestígios,976
Tipo Fiona,976
Maluca Pirada,975
Nada Além,971
"Mistérios do Peito / Por Querer, Sem Querer ",971
Atuação,971
Notificação Preferida,970
Clube do Samba,967
Coincidência Não Existe,967
Suposto namorado (Participação especial de Ferrugem),966
De Mãos Dadas,966
Cohab City / Música Incidental: ABC / Vem Pra Cá,965
Evidências,965
3 Pulinhos,963
Tarde Demais / Tô Te Filmando / Quando a Gente Ama,962
Ainda é Tempo pra Ser Feliz / Fogueira de uma Paixão / Zé do Caroço (feat. Leci Brandão),961
Placa de Perigo,959
Me assume ou me esquece,957
Nada pra Fazer,956
Aquela Foto,956
Sexta,956
Por mais cem anos,956
Daqui você não passa,955
Guerra Fria,955
Efeito Do Amor,952
Quero Te Amar,952
Pra Mim Não É,949
Eu Só Quero um Xodó / Maravilha Te Amar,949
Chocolate,947
Tá Me Dando Mole,946
Vida Que Segue,944
Resumo De Felicidade,944
Não Deixe o Samba Morrer,943
Lembranças de Nós Dois,943
Máquina do tempo,943
Nascente,941
Aconteceu,941
Pout pourri: Paraíso / Preciso desse mel,940
Deixa Eu Voltar pra Casa,939
Escolha Errada,938
Pela vida inteira,937
Pára de Pirraça,936
Não Sou De Ferro,935
Não Fui Homem Pra Te Merecer,934
Deixa Eu Te Amar,933
Bem Vinda,933
Ninguém Foi Melhor Que Você,932
Intenção,931
A Minha Fantasia / Ela Mexe Comigo / Paixão Verdadeira,929
É Bobagem,928
Dança da Vassoura,928
Garota de Família (feat. Turma do Pagode),928
Ponte Aérea,927
Amor,926
Moleque atrevido,926
All Star (feat. Xanddy),926
U,925
Coladinho,925
Revolução,924
Paixão no Ar,923
Amor Sem Fim,922
Tô Te Filmando (Sorria),921
Mais Fácil,920
Pra Nao Pensar Em Voce,920
Do nosso jeito,918
Reverberou,918
É Você,917
Maior Barato,915
Na Palma da Mão,913
Falso amor,913
Um Passo A Frente,912
Alma Boêmia,912
O Teu Chamego,912
Na Pagodeira,910
"Pretas, Brancas e Morenas (Ao Vivo)",909
"O Que É, O Que É?",909
Muleke Conquista,909
É Mágica,907
Diferente,906
O Seu Tom / Águas de Março,906
Mulher Não Manda Em Homem,904
Sonhos (feat. Reinaldo),904
Camisa 10,904
Tic Nervoso (Participação Especial Anitta),902
Vivendo de Passado,901
Todo Dia,899
Coral de Anjos / Pra Gente Se Encontrar de Novo / Mini,899
Deixe Estar / Frasco Pequeno (feat. Marquinhos Pqd),898
Baratinado (feat. Mumuzinho),898
Fato Consumado,897
Saudades do Amor,897
Presente do Destino,897
Ela Vem do Céu,897
Ser Humano,894
"Por Mim, Por Nós ",894
Deixa Clarear (feat. Marquinhos Pqd),891
Pedra no Sapato,888
Proposital,888
Mais Jovem Mais Bela Mais Linda,887
Conheço Teu Fogo,885
I Love You Baby / Doidinha na Balada,882
Loucura Do Seu Coração,881
Escondido dos seus Pais,881
E,880
Superando as Expectativas,879
Pôr do Sol,879
Parede,878
Anjos Guardiões de Amor,877
Marrom Bombom,877
Intrigas Dessa Gente,876
Tique Nervoso,876
Mineirinho,876
Viver para amar,876
O meu coração tem medo,875
Cigana,875
Além Do Céu,874
Te Quero Comigo,874
É Para Ficar,871
Vou Te Procurar,870
Ladrão de Coração,868
Se,868
Difícil Resposta / Sem Saída,867
"Se Você Chamar Eu Vou: Vai Lá, Vai Lá ",867
Mande um Sinal / Ele e Ela,866
Acelera,865
Trapaças do Amor (feat. Reinaldo),860
Cilada / Nada Pra Fazer,857
Antiga Escritura / Utopia,857
Diz Pra Mim,857
Cadê Você,856
Burguesinha,855
Já Faz Tempo,855
A Bala Voou,853
Você Virou Saudade,852
Lua e Marte,851
Amor Falsificado,850
Oração / Atrasadinha,850
Duvido,850
Preciso Viver,849
Lágrimas Vão e Vem,848
Com humildade,846
Nada Planejado,846
Contratempo,845
É Problema Meu,845
Uma Estrela / Eu Tenho Muito Mais / No Meu Olhar,845
Ensaio Do Menos É Mais,842
Quem Tá Solteiro Nunca Fica Só,842
A Procura Acabou,841
"Hey, Mundo! ",840
Eu Tenho Muito Mais,840
Elas Estão No Controle,839
Do fundo do nosso quintal,838
Meu Jeito de Ser,836
Eita,835
Valeu Demais,835
Guerra De Almofada,834
Ressaca Moral,834
Amor Verdadeiro / Quando é Amor,833
Eterno Amor,833
Eu Sou De Jorge,833
Anjo Sem Asa,833
Meu querubim,831
Nem Pensar,827
Meu Adeus,826
É Você,826
Luz Do Desejo / Carona Do Amor / Mais Uma Vez,824
Simples Desejo,824
Você Não Me Ensinou a Te Esquecer,824
Nem Aí,820
E Agora,820
Batucada,817
Nosso Filme,816
Igual a Você,814
Prisão Particular,813
Um Sonho Bom,813
Nossos Planos (feat. Ana Clara),813
Tô Legal,813
"Lembrou de Mim, Né ",812
"É no Pagode / Pimpolho / Fricote / Dança do Bole, Bole",812
Que Sacanagem,812
Minha Razão,812
Tua Boca / Direito de te Amar,811
Namorada Nota Dez,810
Até Me Afogar,810
Samba De Arerê,808
Romance Proibido,805
Cheiro bom do seu cabelo,801
Papo de Samba,801
Mel na Boca / Meiguice Descarada,801
Coisa Louca,801
Que Se For,800
Primeiro Encontro,799
Tim Tim Por Tim Tim,799
Dois Adolescentes,799
Esqueci de Te Esquecer / Fricote,797
O Show Tem Que Continuar / Fogo de Saudade / Fora de Ocasião / Tendência,797
Mineirinho,796
Feliz Aniversário,796
24 Horas De Amor,795
O Dia Do Nosso Amor,794
Manda Áudio,793
Ainda É Tempo Pra Ser Feliz,793
Vai Valer a Pena,793
A Voz Do Meu Samba,793
Perdoa,792
Não Tem Saída,792
Camisa de Força,791
20 De Novembro,790
Eu e Você Sempre / Domingo / Outdoor / Eu Menti,789
Controle do Jogo,789
Vai Errar de Novo / A Culpa É do Coração,789
Você Pode,788
Tesão Alienígena,788
Vida Cigana,787
Quando Te Encontrei,787
Perseverança,787
Quando Te Encontrei,786
Me Apaixonei pela Pessoa Errada,785
Soletra,784
Mal Entendido,784
Gratidão,782
Romance Proibido,782
Adeus Solidão,782
Cheia de Manias / Cilada / Mata Papai / Fricote / Pimpolho / Bom Bocado,782
Doce Refúgio / Caciqueando,782
Disfarça / Me Espera / Insegurança / Meu Amor,781
Bebi Liguei,781
Eu Chorei,781
Cor de Brigadeiro,780
Sombra da Maldade / Descobridor / Uma Noite / Garota Nacional / Tempos Modernos / Do Seu Lado,779
Simples Desejo,777
Vício,776
Refém (Remix) [Ao Vivo] (feat. Dennis DJ),776
Deixa Eu Te Fazer Feliz,776
Quer Me Machucar,776
5 Estrelas,772
Casual,772
Vou Ter Que Superar,772
Chuva de Arroz,771
Quem,771
Meu Jeito de Amar / Gamei / Falta,771
Linguagem dos Olhos,771
Flor de Liz / Mal Acostumado,771
Cor de Brigadeiro,769
Deixa Rolar / Chora,769
Nossa Resenha,769
Paparico,769
O Penetra / O Pai Coruja / O Vacilão,769
"Vai, Novinha ",768
Ela Me Disse,768
Tá Escrito (feat. Xande de Pilares),767
Olha o Nosso Samba,766
Quando É Amor/Dói Demais/Nosso Sonho N¦o É Ilus¦o,765
Quando Gira o Mundo,764
História de Amor,764
Ser Feliz De Novo,763
À Deriva,762
Me Deu Tchau / Não Tem Hora e Nem Lugar,762
Na Beira do Prato (feat. Thiaguinho),760
Nada pra Fazer,760
A Barata,760
Não Tem pra Ninguém,759
Eu Te Devoro,759
Desapego,758
Castigo,756
Só Você,755
Dá pra Ver,754
Afinal / Pro Meu Mundo Girar / Nasci pra Te Amar,753
Preciso Desse Mel / Trilha do Amor,753
Como Eu Te Amo,752
Cara Valente,752
Pé Na Areia,751
Agora É Tarde,750
Coincidência Não Existe,750
Sem Saída,750
Cansei de Te Amar,750
Segue Sua Vida,750
Franqueza / Tão Inocente,749
Greve de Amor,749
Vontade de Morder,747
Cabide,746
Vai Passar,745
Sexto Sentido,744
Carolina,742
Amor Pra Eternidade,740
Para de Falar Tanta Besteira (Feat. Rodriguinho),740
Palavras de Amigo,740
Ela Entrou Na Dança / Armadilha / Amor E Amizade,739
Alucinado,738
Segue Sua Vida,738
Ser Feliz De Novo,738
Novos tempos,737
Mais Forte Que Eu,737
Jogo de Sedução,736
Dono Desse Amor,736
Nas Nuvens,736
Invencível / O Meu Amor É Belo / Direito de Te Amar / Defeito Meu (Ao Vivo),735
Momentos,735
Eu Sei de Cor,735
A Pureza da Flor,735
Eu Sou O Samba,735
Uma Só Mulher (feat. Mumuzinho),735
Marinheiro Só / Cada Macaco no seu Galho (Chô Chuá) / Brincadeira Tem Hora (feat. Xande de Pilares),735
Tenta A Sorte,733
Ainda É Tempo Pra Ser Feliz,733
O Grande Amor da Minha Vida (Convite de Casamento),732
Por Favor,732
Abertura,731
Filosofia de Quintal / Vida Bandida / O Sonho Se Perdeu,731
Tanto Fez ou Tanto Faz,731
Mais uma Chance,730
De Onde Eu Venho,730
Som das Multidões,729
Só Penso no Lar (Final Mix),728
Quer Beijinho,728
"Amante, Amor, Amiga",728
Ela Não É Você,728
Ouve Essa Canção,728
Fofoca é Lixo,727
Minta Meu Sonho,726
Sabor de Hortelã,726
Me Valoriza (feat. Dilsinho),726
Hoje Tem,726
Multiplica por 10 (Ao Vivo),726
22 Minutos,726
Pesquisa no Google,725
Justiceiro,724
3 Pulinhos,724
Sem Argumentos,724
Além Da Cama,724
Prédios Vazios,724
Revivendo Emoções,724
Terra do Nunca,724
Meu Pitel,724
Sonho de Amor / É Tarde Demais,724
Minha Fantasia (It Ain't OverTil It's Over),723
Palavra de Amigo / Caraca Muleke!,722
Agenda (feat. Ornella De Santis),722
Sem Perceber,719
Inesperado,719
Mais uma Chance,718
Minha Diretriz,716
Cupido Cego,716
Boa Noite / Por Quê,715
Mais Feliz,714
Palmas,714
Sintomas de Amor,714
Verdade Chinesa,713
Contando Formiga,713
Trilha do amor / Fim da tristeza,713
Adivinha O Quê?,712
E Agora Nós?,710
Agonia,710
Talvez / Supra Sumo do Amor,709
A Gente Faz A Festa (Feat. Mr. Catra),708
O Nosso Bonde É Terrível,708
Até Encontrar,707
Soletra,707
De Cara Pro Gol,707
O Canto da Razão,707
Ah se um dia,707
Areia Em Minhas Mãos,706
Fim Da Nossa História,706
Meu Desejo,706
Brisa Demais,705
Mania de Pegar Mulher / Essência da Paixão / Delírios de Amor / Derê,705
Pra Sempre Com Você,705
Casa de Bamba,704
Pipocou,703
Te Amar Sem Medo,703
Uma Carta Pra Deus,701
Sonho Meu,701
É Sempre Assim,701
Samba de Verão,701
Do Leme ao Pontal / O Descobridor dos Sete Mares,698
Como Nunca Amei Ninguém,698
Pimenta,697
Mulher Fatal,697
Pra Te Ter de Volta,696
Pout,696
Ta Faltando Sentimento / Chega de Sofrer / Máquina do Tempo,695
Fica Mais,695
Pra Gente Se Encontrar de Novo / É Você / Primeiro Amor / Tempo de Aprender,694
Sonho,693
"Por Querer, Sem Querer ",692
Como ninguém dá,692
Cerveja de Garrafa (Ao Vivo),691
S.O.S. Paixão,690
Rei do Camarote,690
Complicado,688
Eu Que Lute Pra Prestar,688
Sentinela,687
Águas Passadas,686
Genro Preferido,686
Faz Parte do Jogo,684
Ciumeira,684
Qual É a do Amor,683
A Amizade,682
Deixa em Off,681
Quase Um Mês,681
Noites Traiçoeiras (feat. Padre Marcelo Rossi),680
Sonho de Amor / Só Penso no Lar,679
A Musa Da Praia,679
Você não tem noção,679
Insensato Destino,679
Mais Uma Vez,679
Dá pra Saber,678
Tem Café / Uma História Assim,678
Tempo,677
Quem Vai Chorar Sou Eu,676
Fortaleza,676
Zé Tambozeiro (Ao Vivo) (feat. Xande de Pilares),675
Tô de boa,674
Essência Da Paixão,674
Cheirosa,674
Volta por Baixo,673
Conto De Fadas,673
Derê / Vício / Nuvem,673
Tatuagem,672
Contratempo,672
Tijolão,670
Segue sua vida / Para de pirraça / Tudo acabado,670
Se A Fila Andar,670
Me Entreguei Demais,669
Por Amar Você,668
Não É Pra Terminar,668
Vou Botar Teu Nome Na Macumba,668
Depois do Prazer,668
Don Juan,667
Oyá,666
Status,666
Espelho,666
A Deus Eu Peço (A Dios Le Pido) (feat. Yola Araujo & Anselmo Ralph),663
Aprendi e Quero Amar,661
Perfeição,659
Água Da Minha Sede,658
Tanajura,658
Sem o teu calor / Nada de pensar em despedida / Só me dá prazer,658
Seja Mais Você,658
Por Tão Pouco,655
"No Mexe Mexe, no Bole Bole",655
